34209.13508,3,16274753,100,5797900,-1
34209.13524,1,16936717,100,5794500,-1
34209.15348,3,16903615,2,5795200,-1
34209.15348,1,16937480,2,5794500,-1
34209.68411,3,16228180,10,5797900,-1
34209.74548,1,16955579,10,5794500,-1
34210.17209,1,16981526,19,5794500,-1
34210.68365,3,16228038,100,5797900,-1
34210.74013,1,17020275,100,5794500,-1
34211.01501,3,16981526,19,5794500,-1
34211.05898,4,7091133,19,5790000,1
34211.16456,3,16881922,11,5789300,1
34211.16509,3,16881925,11,5789300,1
34211.16614,3,16881934,11,5789300,1
34212.14119,3,16680220,2300,5796600,-1
34212.14143,4,7091133,21,5790000,1
34212.14143,4,9248169,1,5790000,1
34212.14143,4,4496151,1,5789900,1
34212.14143,5,0,3,5789900,1
34212.14143,5,0,3,5789300,1
34212.15048,1,17083481,2171,5789000,-1
34212.1716,3,17083481,2171,5789000,-1
34212.17176,1,17085000,2171,5785100,-1
34212.17187,4,17085000,100,5785100,-1
34212.17197,4,4773351,9,5785000,1
34212.20426,3,17085000,2071,5785100,-1
34212.20457,4,858821,10,5782100,1
34212.20457,4,2175511,5,5780000,1
34212.20457,4,5858286,5,5780000,1
34212.20457,4,9476859,28,5780000,1
34212.20457,4,9618128,50,5780000,1
34212.20457,4,12797564,2,5780000,1
34212.20479,5,0,100,5780900,1
34212.20496,5,0,409,5780200,1
34212.20496,5,0,100,5780100,1
34212.20496,4,12797564,84,5780000,1
34212.20496,1,17086852,1278,5780000,-1
34212.20512,1,17086865,400,5780000,-1
34212.20519,3,17086852,1278,5780000,-1
34212.20522,4,2176461,1,5779900,1
34212.20526,5,0,99,5779700,-1
34212.20526,5,0,1,5779700,-1
34212.20532,5,0,199,5779700,-1
34212.20532,4,17086865,1,5780000,-1
34212.20533,3,17086865,399,5780000,-1
34212.20609,1,17086988,200,5780000,1
34212.20655,5,0,200,5780300,1
34212.20688,5,0,100,5780500,1
34212.20688,5,0,100,5780100,1
34212.20718,5,0,100,5780100,1
34212.20718,4,17086988,100,5780000,1
34212.20736,4,17086988,100,5780000,1
34212.20816,1,17087159,578,5780000,-1
34212.22828,3,16937480,2,5794500,-1
34212.24104,1,17088891,2,5789000,-1
34212.24307,3,17088891,2,5789000,-1
34212.24578,3,17087159,578,5780000,-1
34212.24594,5,0,100,5775400,1
34212.24624,5,0,100,5775400,1
34212.2464,5,0,100,5775200,1
34212.24657,4,3911727,10,5775100,1
34212.24657,4,16273432,90,5775100,1
34212.24679,4,16273432,10,5775100,1
34212.24682,1,17089209,66,5775100,1
34212.24696,4,17089209,66,5775100,1
34212.24696,1,17089214,102,5775100,-1
34212.25679,1,17089639,2,5780000,-1
34212.27264,1,17090257,100,5798800,-1
34212.27656,3,17089639,2,5780000,-1
34212.27656,1,17090451,2,5775100,-1
34212.278,3,17089214,102,5775100,-1
34212.27869,3,17090257,100,5798800,-1
34212.28019,4,3565712,2,5774500,1
34212.28025,4,3565712,1,5774500,1
34212.28416,4,17090451,2,5775100,-1
34212.29021,1,17091161,15,5771000,1
34212.29033,1,17091167,4,5771000,1
34212.29047,1,17091173,8,5771000,1
34212.29529,1,17091418,2,5775100,-1
34212.29558,4,17091418,2,5775100,-1
34212.29558,1,17091434,98,5775100,1
34212.31788,1,17092219,100,5791100,-1
34212.3425,1,17093146,2,5791100,-1
34212.43732,1,17096371,100,5798800,-1
34212.61651,3,17091161,15,5771000,1
34212.63906,3,17091167,4,5771000,1
34212.70513,4,17091434,98,5775100,1
34212.70513,5,0,2,5774500,1
34212.71968,1,17104353,100,5774500,1
34212.72281,3,17091173,8,5771000,1
34212.72544,1,17104451,8,5774500,1
34213.29406,1,17120812,600,5774500,1
34213.8852,3,17096371,100,5798800,-1
34213.8854,1,17132229,100,5795800,-1
34213.96255,3,17092219,100,5791100,-1
34214.49976,3,17104451,8,5774500,1
34215.47181,3,16936717,100,5794500,-1
34215.47195,1,17185218,100,5785900,-1
34215.47213,1,17185233,100,5785900,-1
34215.47327,3,17132229,100,5795800,-1
34215.47346,1,17185317,100,5794500,-1
34215.477,3,17093146,2,5791100,-1
34215.47776,1,17185553,2,5788000,-1
34216.11371,3,17120812,600,5774500,1
34216.11387,3,17185233,100,5785900,-1
34216.11607,1,17206828,600,5775500,1
34216.11615,3,17104353,100,5774500,1
34217.14789,3,17185218,100,5785900,-1
34217.14807,1,17247457,100,5784400,-1
34217.14824,1,17247479,100,5784400,-1
34217.14866,3,17185317,100,5794500,-1
34217.14896,1,17247549,100,5795800,-1
34217.16787,1,17248228,100,5780000,-1
34217.16801,3,17247549,100,5795800,-1
34217.16803,3,17247479,100,5784400,-1
34217.16813,3,17248228,100,5780000,-1
34217.16813,1,17248243,100,5781400,-1
34217.1682,1,17248246,100,5794500,-1
34217.16918,3,17248246,100,5794500,-1
34217.16938,1,17248302,100,5795800,-1
34217.17169,3,17248302,100,5795800,-1
34217.17187,1,17248380,100,5794500,-1
34217.18112,5,0,100,5775900,1
34217.2067,5,0,100,5781100,-1
34217.20871,3,17248380,100,5794500,-1
34217.2093,5,0,100,5781300,-1
34217.21047,5,0,100,5781300,-1
34217.21416,1,17255024,100,5795800,-1
34217.3622,5,0,70,5776000,1
34217.72821,5,0,30,5776000,1
34217.72821,5,0,70,5775800,1
34218.76305,3,17255024,100,5795800,-1
34218.76326,1,17307104,100,5794500,-1
34218.87326,3,17206828,600,5775500,1
34218.8734,3,17248243,100,5781400,-1
34218.8734,1,17309383,100,5777300,-1
34218.87475,5,0,20,5775600,1
34218.8756,1,17309581,600,5776600,1
34218.87569,3,17309383,100,5777300,-1
34218.87569,1,17309594,100,5782000,-1
34218.87585,1,17309609,200,5782000,-1
34218.87591,1,17309618,100,5782000,-1
34218.87594,3,17309594,100,5782000,-1
34218.87594,1,17309623,100,5779400,-1
34218.87599,1,17309628,100,5782000,-1
34218.87609,3,17309609,200,5782000,-1
34218.87618,3,17309618,100,5782000,-1
34218.87626,3,17309623,100,5779400,-1
34218.87626,1,17309668,100,5779900,-1
34218.87642,3,17309628,100,5782000,-1
34218.87652,3,17309668,100,5779900,-1
34218.87652,1,17309710,100,5782000,-1
34218.96313,3,17020275,100,5794500,-1
34218.99337,1,17313565,100,5780700,-1
34218.99348,3,17309710,100,5782000,-1
34218.99348,1,17313572,100,5779600,-1
34218.99353,1,17313573,100,5780700,-1
34218.99363,3,17313573,100,5780700,-1
34218.99369,3,17313572,100,5779600,-1
34218.99369,1,17313580,100,5778700,-1
34219.84397,1,17345366,100,5776600,1
34219.84409,3,17313580,100,5778700,-1
34219.84409,1,17345369,100,5779600,-1
34219.98656,3,16955579,10,5794500,-1
34220.03412,1,17350896,10,5779600,-1
34220.03424,3,17345369,100,5779600,-1
34220.03424,1,17350910,100,5779500,-1
34221.01587,3,17345366,100,5776600,1
34221.01599,3,17350910,100,5779500,-1
34221.01599,1,17381707,100,5779700,-1
34221.01644,1,17381731,100,5776600,1
34221.1225,1,17386271,140,5776900,1
34221.12276,3,17381707,100,5779700,-1
34221.12276,1,17386364,100,5779800,-1
34221.12373,3,17386271,140,5776900,1
34221.12408,3,17386364,100,5779800,-1
34221.12408,1,17386665,100,5779700,-1
34221.12456,1,17386739,140,5776900,1
34221.1248,3,17386665,100,5779700,-1
34221.1248,1,17386771,100,5779800,-1
34222.15082,3,17247457,100,5784400,-1
34222.15097,1,17416529,100,5778900,-1
34222.15109,3,17386771,100,5779800,-1
34222.15109,1,17416533,100,5779200,-1
34222.15149,3,17386739,140,5776900,1
34222.15158,3,17416533,100,5779200,-1
34222.15158,1,17416566,100,5779100,-1
34222.38989,3,17381731,100,5776600,1
34222.39031,1,17425290,100,5777000,1
34222.39042,3,17416566,100,5779100,-1
34222.39042,1,17425292,100,5779200,-1
34222.39781,4,17416529,100,5778900,-1
34222.39791,3,17425292,100,5779200,-1
34222.39791,1,17425667,100,5779800,-1
34222.39803,3,17415994,100,5795800,-1
34222.3993,1,17425716,100,5795800,-1
34222.47223,1,17428590,120,5776800,1
34222.47234,3,17425667,100,5779800,-1
34222.47234,1,17428594,100,5779900,-1
34222.47329,3,17428590,120,5776800,1
34222.47338,1,17428634,120,5776900,1
34222.47338,3,17428594,100,5779900,-1
34222.47338,1,17428635,100,5779800,-1
34222.48375,3,17428634,120,5776900,1
34222.485,1,17429067,120,5776900,1
34222.48508,3,17428635,100,5779800,-1
34222.48508,1,17429069,100,5779900,-1
34222.4861,3,17429067,120,5776900,1
34222.48618,3,17429069,100,5779900,-1
34222.48618,1,17429096,100,5779800,-1
34222.4873,1,17429144,120,5776900,1
34222.48738,3,17429096,100,5779800,-1
34222.48738,1,17429151,100,5779900,-1
34222.48831,3,17429144,120,5776900,1
34222.48839,3,17429151,100,5779900,-1
34222.48839,1,17429187,100,5779800,-1
34222.48956,1,17429214,120,5776900,1
34222.48965,3,17429187,100,5779800,-1
34222.48965,1,17429216,100,5779900,-1
34222.49068,3,17429214,120,5776900,1
34222.49075,3,17429216,100,5779900,-1
34222.49075,1,17429236,100,5779800,-1
34222.49202,1,17429271,120,5776900,1
34222.4921,3,17429236,100,5779800,-1
34222.4921,1,17429273,100,5779900,-1
34222.49306,3,17429271,120,5776900,1
34222.49314,3,17429273,100,5779900,-1
34222.49314,1,17429297,100,5779800,-1
34222.49414,1,17429326,120,5776900,1
34222.49426,3,17429297,100,5779800,-1
34222.49426,1,17429330,100,5779900,-1
34222.49516,3,17429326,120,5776900,1
34222.49523,3,17429330,100,5779900,-1
34222.49523,1,17429353,100,5779800,-1
34222.4964,1,17429374,120,5776900,1
34222.49648,3,17429353,100,5779800,-1
34222.49648,1,17429377,100,5779900,-1
34222.49744,3,17429374,120,5776900,1
34222.49752,3,17429377,100,5779900,-1
34222.49752,1,17429412,100,5779800,-1
34222.49868,1,17429440,120,5776900,1
34222.49876,3,17429412,100,5779800,-1
34222.49876,1,17429441,100,5779900,-1
34222.49982,3,17429440,120,5776900,1
34222.49991,3,17429441,100,5779900,-1
34222.49991,1,17429457,100,5779800,-1
34222.50106,1,17429500,120,5776900,1
34222.50115,3,17429457,100,5779800,-1
34222.50115,1,17429502,100,5779900,-1
34222.50206,3,17429500,120,5776900,1
34222.50214,3,17429502,100,5779900,-1
34222.50214,1,17429525,100,5779800,-1
34222.50335,1,17429617,120,5776900,1
34222.50344,3,17429525,100,5779800,-1
34222.50344,1,17429626,100,5779900,-1
34222.50409,3,17429617,120,5776900,1
34222.50417,3,17429626,100,5779900,-1
34222.50417,1,17429665,100,5779800,-1
34222.50535,1,17429677,120,5776900,1
34222.50544,3,17429665,100,5779800,-1
34222.50544,1,17429685,100,5779900,-1
34222.50648,3,17429677,120,5776900,1
34222.50655,3,17429685,100,5779900,-1
34222.50655,1,17429705,100,5779800,-1
34222.5076,1,17429729,120,5776900,1
34222.50768,3,17429705,100,5779800,-1
34222.50768,1,17429731,100,5779900,-1
34222.50861,3,17429729,120,5776900,1
34222.50869,3,17429731,100,5779900,-1
34222.50869,1,17429755,100,5779800,-1
34222.50974,1,17429774,120,5776900,1
34222.50982,3,17429755,100,5779800,-1
34222.50982,1,17429775,100,5779900,-1
34222.5105,3,17429774,120,5776900,1
34222.51058,3,17429775,100,5779900,-1
34222.51058,1,17429791,100,5779800,-1
34222.79339,1,17436773,200,5779800,-1
34222.79356,3,17429791,100,5779800,-1
34222.79356,5,0,100,5778500,1
34222.7941,3,17425716,100,5795800,-1
34222.79414,1,17436793,120,5776900,1
34222.79513,3,17436793,120,5776900,1
34222.79658,1,17436848,120,5776900,1
34222.79763,3,17436848,120,5776900,1
34222.79891,1,17436906,120,5776900,1
34222.79982,1,17436923,100,5795800,-1
34222.79999,3,17436906,120,5776900,1
34222.80121,1,17436975,120,5776900,1
34222.8023,3,17436975,120,5776900,1
34222.80351,1,17437100,120,5776900,1
34222.80452,3,17437100,120,5776900,1
34222.80522,3,17436923,100,5795800,-1
34222.80564,1,17437140,120,5776900,1
34222.80674,3,17437140,120,5776900,1
34222.80751,1,17437163,120,5776900,1
34222.80849,1,17437170,100,5795800,-1
34222.80864,3,17437163,120,5776900,1
34222.80976,1,17437180,120,5776900,1
34222.81073,3,17437180,120,5776900,1
34222.81165,3,17437170,100,5795800,-1
34222.81192,1,17437197,120,5776900,1
34222.81302,3,17437197,120,5776900,1
34222.81465,1,17437234,120,5776900,1
34222.81574,3,17437234,120,5776900,1
34222.81689,1,17437267,120,5776900,1
34222.81812,3,17437267,120,5776900,1
34222.81931,1,17437319,120,5776900,1
34222.82029,3,17437319,120,5776900,1
34222.82159,1,17437374,120,5776900,1
34222.82259,3,17437374,120,5776900,1
34222.82369,1,17437416,120,5776900,1
34222.82467,3,17437416,120,5776900,1
34222.82593,1,17437465,120,5776900,1
34222.82704,3,17437465,120,5776900,1
34222.82828,1,17437541,120,5776900,1
34222.82913,3,17437541,120,5776900,1
34222.8356,3,17309581,600,5776600,1
34222.83687,1,17437777,600,5778000,1
34223.02644,1,17442744,100,5795800,-1
34223.02661,3,17442744,100,5795800,-1
34223.64734,4,17350896,10,5779600,-1
34223.68072,3,17436773,200,5779800,-1
34223.68109,4,17313565,100,5780700,-1
34223.68134,1,17461889,75,5780700,-1
34223.68145,4,17461889,75,5780700,-1
34223.68176,1,17461930,100,5794400,-1
34223.68182,3,17442761,100,5798800,-1
34223.68193,1,17461941,100,5794400,-1
34223.68201,1,17461951,100,5799500,-1
34223.68271,3,17461930,100,5794400,-1
34223.68285,3,17461941,100,5794400,-1
34223.68295,3,17461951,100,5799500,-1
34223.68318,1,17462029,100,5795800,-1
34223.71377,5,0,100,5778500,1
34223.71377,5,0,50,5778300,1
34224.44819,1,17480645,200,5779200,1
34225.02103,5,0,100,5779500,1
34225.66938,1,17516942,300,5779300,1
34226.46631,3,17437777,600,5778000,1
34226.583,1,17538298,600,5782800,1
34226.58337,4,17538298,100,5782800,1
34226.58537,4,17538298,150,5782800,1
34227.03051,3,17425290,100,5777000,1
34227.03093,1,17549203,100,5782800,1
34227.6113,1,17575633,100,5783100,1
34227.61564,3,17462029,100,5795800,-1
34227.61591,1,17577350,100,5799500,-1
34227.62553,5,0,2,5787900,-1
34227.62554,3,17577350,100,5799500,-1
34227.62566,5,0,2,5787900,-1
34227.62579,5,0,2,5787900,-1
34227.62591,5,0,2,5787900,-1
34227.62604,5,0,2,5787900,-1
34227.62616,5,0,2,5787900,-1
34227.62628,5,0,2,5787900,-1
34227.6264,5,0,2,5787900,-1
34227.62653,4,17185553,2,5788000,-1
34227.62659,3,17575633,100,5783100,1
34227.62667,1,17579487,100,5783900,1
34227.62798,1,17579715,120,5794800,-1
34227.62814,1,17579731,100,5794800,-1
34227.6322,3,17579487,100,5783900,1
34227.64127,1,17581238,100,5783900,1
34227.64247,3,17581238,100,5783900,1
34227.64248,3,17579715,120,5794800,-1
34227.64269,3,17579731,100,5794800,-1
34227.64407,1,17581549,100,5783800,1
34227.64756,3,17581549,100,5783800,1
34227.64837,1,17582033,100,5794800,-1
34227.64859,1,17582051,100,5783900,1
34227.65017,3,17582033,100,5794800,-1
34227.65023,3,17582051,100,5783900,1
34227.65028,1,17582212,100,5794900,-1
34227.65156,3,17582212,100,5794900,-1
34227.65163,1,17582366,120,5794800,-1
34227.65169,1,17582374,100,5783900,1
34227.65278,3,17582366,120,5794800,-1
34227.65284,3,17582374,100,5783900,1
34227.653,1,17582542,100,5794900,-1
34227.65316,1,17582562,100,5794900,-1
34227.65404,3,17582542,100,5794900,-1
34227.65407,1,17582644,100,5783800,1
34227.65407,1,17582645,2,5799300,-1
34227.6542,3,17582562,100,5794900,-1
34227.6553,3,17582644,100,5783800,1
34227.65539,1,17582785,100,5794900,-1
34227.6566,3,17582785,100,5794900,-1
34227.65675,1,17582911,120,5794800,-1
34227.65678,1,17582915,100,5783900,1
34227.65762,3,17582911,120,5794800,-1
34227.65763,3,17582915,100,5783900,1
34227.66107,1,17583338,100,5794800,-1
34227.66116,1,17583346,100,5783900,1
34227.66224,3,17583338,100,5794800,-1
34227.66232,3,17583346,100,5783900,1
34227.66233,1,17583434,100,5794900,-1
34227.66347,3,17583434,100,5794900,-1
34227.66364,1,17583543,100,5783900,1
34227.66368,1,17583549,120,5794800,-1
34227.66469,3,17583549,120,5794800,-1
34227.66474,3,17583543,100,5783900,1
34227.66488,1,17583661,100,5794900,-1
34227.66503,1,17583678,100,5794900,-1
34227.66617,1,17583765,100,5783800,1
34227.6663,3,17583661,100,5794900,-1
34227.66644,3,17583678,100,5794900,-1
34227.66752,3,17583765,100,5783800,1
34227.66768,1,17583879,100,5794900,-1
34227.66884,3,17583879,100,5794900,-1
34227.66899,1,17583992,120,5794800,-1
34227.66901,1,17583996,100,5783900,1
34227.67022,3,17583996,100,5783900,1
34227.67031,3,17583992,120,5794800,-1
34227.67032,1,17584117,100,5794900,-1
34227.67143,3,17584117,100,5794900,-1
34227.67156,1,17584230,120,5794800,-1
34227.67157,1,17584231,100,5783900,1
34227.67268,3,17584231,100,5783900,1
34227.6727,3,17584230,120,5794800,-1
34227.67276,1,17584309,100,5794900,-1
34227.67446,3,17584309,100,5794900,-1
34227.6746,1,17584414,100,5783900,1
34227.67461,1,17584416,120,5794800,-1
34227.67565,3,17584414,100,5783900,1
34227.67567,3,17584416,120,5794800,-1
34227.69404,1,17585736,105,5794800,-1
34227.69415,1,17585740,100,5783900,1
34227.6942,1,17585743,100,5794800,-1
34227.69536,3,17585736,105,5794800,-1
34227.69551,3,17585743,100,5794800,-1
34227.69555,3,17585740,100,5783900,1
34227.69673,1,17585881,100,5794800,-1
34227.69678,1,17585885,100,5783900,1
34227.69798,3,17585885,100,5783900,1
34227.69799,3,17585881,100,5794800,-1
34227.69811,1,17585962,100,5794900,-1
34227.69908,3,17585962,100,5794900,-1
34227.69926,1,17586043,100,5783800,1
34227.70032,3,17586043,100,5783800,1
34227.70039,1,17586129,100,5794900,-1
34227.70157,3,17586129,100,5794900,-1
34227.7016,1,17586226,120,5794800,-1
34227.70173,1,17586237,100,5783900,1
34227.70269,3,17586226,120,5794800,-1
34227.70278,3,17586237,100,5783900,1
34227.70281,1,17586346,100,5794900,-1
34227.70386,3,17586346,100,5794900,-1
34227.70399,1,17586463,120,5794800,-1
34227.70405,1,17586471,100,5783900,1
34227.70502,3,17586463,120,5794800,-1
34227.70514,3,17586471,100,5783900,1
34227.70514,1,17586593,100,5794900,-1
34227.70634,1,17586702,120,5794800,-1
34227.70635,3,17586593,100,5794900,-1
34227.70642,1,17586711,100,5783900,1
34227.70651,1,17586721,100,5794800,-1
34227.7075,3,17586711,100,5783900,1
34227.70754,3,17586702,120,5794800,-1
34227.70768,3,17586721,100,5794800,-1
34227.70881,1,17587029,100,5794800,-1
34227.70891,1,17587046,100,5783900,1
34227.70981,3,17587046,100,5783900,1
34227.70991,3,17587029,100,5794800,-1
34227.71517,1,17587601,100,5794800,-1
34227.71519,1,17587603,100,5783900,1
34227.71641,3,17587603,100,5783900,1
34227.71649,1,17587675,100,5794900,-1
34227.7166,3,17587601,100,5794800,-1
34227.71769,3,17587675,100,5794900,-1
34227.71783,1,17587881,100,5783900,1
34227.71895,3,17587881,100,5783900,1
34227.71899,1,17588298,100,5794900,-1
34227.71916,1,17588370,100,5794900,-1
34227.7199,3,17588298,100,5794900,-1
34227.72002,1,17588850,120,5794800,-1
34227.72007,3,17588370,100,5794900,-1
34227.72015,1,17588936,100,5783900,1
34227.7202,1,17588977,100,5794800,-1
34227.72114,3,17588850,120,5794800,-1
34227.72125,3,17588936,100,5783900,1
34227.72127,1,17589524,100,5783800,1
34227.72131,3,17588977,100,5794800,-1
34227.72305,3,17589524,100,5783800,1
34227.72318,1,17590213,120,5794800,-1
34227.72328,1,17590245,100,5783900,1
34227.7242,3,17590213,120,5794800,-1
34227.72434,3,17590245,100,5783900,1
34227.72674,1,17591196,100,5794900,-1
34227.72881,3,17591196,100,5794900,-1
34227.72898,1,17591764,100,5783900,1
34227.72901,1,17591766,100,5794800,-1
34227.73007,3,17591764,100,5783900,1
34227.73012,1,17592169,100,5794900,-1
34227.73018,3,17591766,100,5794800,-1
34227.73116,3,17592169,100,5794900,-1
34227.7313,1,17592550,100,5783900,1
34227.73131,1,17592559,105,5794800,-1
34227.73222,3,17592550,100,5783900,1
34227.73328,3,17592559,105,5794800,-1
34227.78282,3,17480645,200,5779200,1
34227.96177,1,17622086,200,5786800,1
34228.33003,1,17644180,100,5795100,-1
34228.3302,1,17644185,100,5795100,-1
34228.33109,3,17644180,100,5795100,-1
34228.33124,3,17644185,100,5795100,-1
34228.33822,1,17644440,100,5795100,-1
34228.33929,3,17644440,100,5795100,-1
34228.33999,1,17644490,100,5795100,-1
34228.34108,3,17644490,100,5795100,-1
34228.34239,1,17644584,100,5795100,-1
34228.34254,1,17644588,100,5795100,-1
34228.34359,3,17644584,100,5795100,-1
34228.34373,3,17644588,100,5795100,-1
